Ensembl Gene ID	max
ENSG00000267885	0.0
ENSG00000217644	0.3377
ENSG00000239670	1.08
ENSG00000004455	51.65
ENSG00000236065	1.851
ENSG00000142920	19.29
ENSG00000116525	10.47
ENSG00000160094	19.43
ENSG00000270115	0.6922
ENSG00000256142	18.29
ENSG00000184389	0.6107
ENSG00000225313	12.22
ENSG00000134686	59.71
ENSG00000266239	0.6185
ENSG00000222112	3.444
ENSG00000233246	12.73
ENSG00000221225	0.0
ENSG00000234512	0.02723
ENSG00000121903	1.392
ENSG00000235907	0.3138
ENSG00000121904	1.519
ENSG00000227000	0.0
ENSG00000176256	231.0
ENSG00000231163	27.42
ENSG00000201148	0.0
ENSG00000142698	19.55
ENSG00000221053	0.0
ENSG00000270241	0.06384
ENSG00000207941	0.0
ENSG00000163866	6.392
ENSG00000189280	63.33
ENSG00000189433	26.27
ENSG00000255811	34.73
ENSG00000216162	0.0
ENSG00000188910	78.9
ENSG00000187513	59.42
ENSG00000230163	3.034
ENSG00000116544	29.53
ENSG00000252728	0.0
ENSG00000241014	5.176
ENSG00000243749	27.88
ENSG00000163867	7.841
ENSG00000233940	0.1322
ENSG00000197056	4.61
ENSG00000228348	0.1132
ENSG00000116560	82.06
ENSG00000201868	0.0
ENSG00000263591	0.0
ENSG00000146463	14.07
ENSG00000240374	0.0
ENSG00000201542	0.0
ENSG00000229994	120.6
ENSG00000227409	4.704
ENSG00000202129	0.0
ENSG00000142687	15.59
ENSG00000236274	0.03708
ENSG00000020129	570.2
ENSG00000239636	2.396
ENSG00000116819	30.21
ENSG00000126067	61.71
ENSG00000239859	0.0
ENSG00000142686	44.25
ENSG00000092853	5.203
ENSG00000232335	2.53
ENSG00000134698	12.68
ENSG00000092847	7.484
ENSG00000271164	0.0
ENSG00000271914	2.866
ENSG00000126070	4.916
ENSG00000271554	1.616
ENSG00000232862	10.06
ENSG00000092850	64.62
ENSG00000116863	32.22
ENSG00000171812	25.8
ENSG00000054116	26.03
ENSG00000116871	77.37
ENSG00000264592	0.0
ENSG00000054118	51.22
ENSG00000231849	0.0
ENSG00000214193	29.3
ENSG00000142694	44.75
ENSG00000116883	30.56
ENSG00000196182	40.68
ENSG00000181817	27.08
ENSG00000222821	0.0
ENSG00000116885	36.9
ENSG00000201448	0.9194
ENSG00000116898	53.44
ENSG00000119535	178.4
ENSG00000230214	0.0
ENSG00000234481	0.3001
ENSG00000163873	10.93
ENSG00000264698	0.0
ENSG00000207328	0.0
ENSG00000223944	0.9677
ENSG00000252368	0.0
ENSG00000230451	0.2768
ENSG00000233621	6.688
ENSG00000163874	31.09
ENSG00000163875	36.71
ENSG00000263675	0.0
ENSG00000163877	7.635
ENSG00000232273	0.5206
ENSG00000237749	0.6493
ENSG00000163879	49.35
ENSG00000134697	15.58
ENSG00000169218	23.66
ENSG00000116922	4.765
ENSG00000134690	34.75
ENSG00000183317	14.85
ENSG00000200421	0.0
ENSG00000238871	0.0
ENSG00000214141	0.1402
ENSG00000227416	0.1705
ENSG00000185090	13.16
ENSG00000233728	16.47
ENSG00000196449	22.67
ENSG00000197982	156.6
ENSG00000188786	6.815
ENSG00000230610	0.0
ENSG00000235673	0.02282
ENSG00000204084	10.13
ENSG00000230955	15.02
ENSG00000252448	0.2647
ENSG00000222282	0.2216
ENSG00000183431	25.92
ENSG00000212541	0.6524
ENSG00000183386	412.9
ENSG00000183520	27.7
ENSG00000185668	18.49
ENSG00000224592	3.887
ENSG00000223589	0.08078
ENSG00000265596	0.0
ENSG00000237290	1.502
ENSG00000200796	0.0
ENSG00000238063	1.946
ENSG00000215895	0.131
ENSG00000116954	14.2
ENSG00000228436	8.298
ENSG00000214114	0.5737
ENSG00000158315	8.138
ENSG00000199963	0.0
ENSG00000207466	0.0
ENSG00000235549	0.0
ENSG00000174574	67.09
ENSG00000168653	424.4
ENSG00000127603	27.01
ENSG00000206654	0.0
ENSG00000222378	0.0
ENSG00000270040	1.038
ENSG00000226438	0.6303
ENSG00000217897	0.08583
ENSG00000183682	7.058
ENSG00000237624	7.732
ENSG00000182109	11.68
ENSG00000243970	1.201
ENSG00000090621	135.0
ENSG00000228060	15.97
ENSG00000201457	1.649
ENSG00000163909	60.68
ENSG00000225903	0.1959
ENSG00000116981	4.765
ENSG00000116983	79.74
ENSG00000084072	11.86
ENSG00000225333	0.3733
ENSG00000252413	0.0
ENSG00000116985	22.97
ENSG00000198754	33.5
ENSG00000261798	0.9401
ENSG00000229213	0.0
ENSG00000043514	14.64
ENSG00000202222	0.0
ENSG00000116990	17.71
ENSG00000236546	4.734
ENSG00000207356	0.0
ENSG00000168389	53.58
ENSG00000228477	11.89
ENSG00000131236	123.0
ENSG00000131238	75.95
ENSG00000226745	1.213
ENSG00000117000	10.39
ENSG00000207508	0.0
ENSG00000188800	97.99
ENSG00000259943	12.85
ENSG00000084073	23.63
ENSG00000231296	0.3914
ENSG00000049089	100.5
ENSG00000227311	0.152
ENSG00000084070	164.3
ENSG00000213172	0.03659
ENSG00000187801	2.035
ENSG00000260920	3.015
ENSG00000187815	2.981
ENSG00000238287	0.9108
ENSG00000164002	3.969
ENSG00000227278	4.453
ENSG00000238186	2.729
ENSG00000117010	3.81
ENSG00000236505	0.0
ENSG00000233910	0.07286
ENSG00000117016	79.39
ENSG00000237899	1.283
ENSG00000272145	5.194
ENSG00000066136	18.55
ENSG00000198974	0.0
ENSG00000207962	0.0
ENSG00000117013	13.66
ENSG00000264582	0.0
ENSG00000179862	32.23
ENSG00000229528	1.14
ENSG00000228940	0.0
ENSG00000233118	0.0
ENSG00000171793	19.85
ENSG00000171790	47.26
ENSG00000010803	29.72
ENSG00000215893	0.05389
ENSG00000235358	19.59
ENSG00000213987	0.1852
ENSG00000204060	10.82
ENSG00000229901	3.612
ENSG00000252563	0.0
ENSG00000127129	11.06
ENSG00000127124	3.518
ENSG00000230881	0.08375
ENSG00000230638	5.568
ENSG00000264896	0.0
ENSG00000227538	0.5276
ENSG00000228776	0.05116
ENSG00000044012	56.58
ENSG00000197273	523.7
ENSG00000198815	18.19
ENSG00000227527	1.03
ENSG00000177181	6.272
ENSG00000235002	0.1168
ENSG00000066185	25.41
ENSG00000127125	27.75
ENSG00000186409	3.349
ENSG00000230116	0.0
ENSG00000236876	58.76
ENSG00000200254	0.0
ENSG00000236180	0.1295
ENSG00000171960	18.51
ENSG00000234917	3.578
ENSG00000065978	578.3
ENSG00000164007	69.78
ENSG00000117385	33.05
ENSG00000164008	7.128
ENSG00000228452	3.965
ENSG00000177868	25.94
ENSG00000164010	9.632
ENSG00000228192	2.734
ENSG00000164011	8.479
ENSG00000233708	2.449
ENSG00000237090	0.09584
ENSG00000225099	0.1375
ENSG00000117394	235.9
ENSG00000227533	2.31
ENSG00000207256	0.0
ENSG00000252803	0.0
ENSG00000186973	10.24
ENSG00000117395	26.58
ENSG00000243710	14.98
ENSG00000199240	0.3492
ENSG00000179178	37.33
ENSG00000253313	21.49
ENSG00000066056	21.7
ENSG00000117400	0.6714
ENSG00000234694	4.182
ENSG00000117399	49.18
ENSG00000066322	115.1
ENSG00000159479	27.3
ENSG00000229431	6.887
ENSG00000198198	11.54
ENSG00000229372	20.74
ENSG00000178922	20.68
ENSG00000229348	1.604
ENSG00000142949	47.96
ENSG00000066135	16.59
ENSG00000236200	7.358
ENSG00000126091	19.27
ENSG00000229444	40.28
ENSG00000252201	0.0
ENSG00000233674	0.0
ENSG00000224751	0.01602
ENSG00000117407	3.303
ENSG00000237950	1.904
ENSG00000117408	42.74
ENSG00000132768	16.75
ENSG00000117410	62.64
ENSG00000117411	25.22
ENSG00000159214	13.14
ENSG00000196517	22.13
ENSG00000230615	1.438
ENSG00000227163	0.1318
ENSG00000271647	0.4683
ENSG00000239560	0.0
ENSG00000171872	10.92
ENSG00000233514	0.3705
ENSG00000239275	0.1256
ENSG00000226804	0.0
ENSG00000200171	0.0
ENSG00000238037	0.0
ENSG00000227994	0.0
ENSG00000271329	0.3001
ENSG00000178028	22.52
ENSG00000117419	45.48
ENSG00000233602	2.234
ENSG00000252146	0.0
ENSG00000199385	0.0
ENSG00000187147	19.31
ENSG00000263381	0.0
ENSG00000126106	16.61
ENSG00000198520	13.09
ENSG00000199377	0.3062
ENSG00000200169	0.0
ENSG00000142945	74.97
ENSG00000225721	25.41
ENSG00000142937	1028.0
ENSG00000264294	0.6748
ENSG00000200913	2.645
ENSG00000202031	0.0
ENSG00000207421	0.0
ENSG00000234093	0.4843
ENSG00000142959	25.7
ENSG00000173846	13.53
ENSG00000188396	1.774
ENSG00000222009	9.86
ENSG00000117425	20.38
ENSG00000202444	0.2162
ENSG00000226499	1.797
ENSG00000070785	14.53
ENSG00000266294	0.0
ENSG00000253039	0.0
ENSG00000229815	0.0
ENSG00000126107	29.49
ENSG00000126088	54.42
ENSG00000162415	10.32
ENSG00000264650	0.0
ENSG00000234315	0.0
ENSG00000221707	0.0
ENSG00000186603	4.423
ENSG00000132781	15.09
ENSG00000132773	14.32
ENSG00000070759	6.078
ENSG00000238945	0.0
ENSG00000236872	0.0
ENSG00000236624	6.539
ENSG00000132763	4.169
ENSG00000117450	338.4
ENSG00000234379	0.0
ENSG00000117448	48.16
ENSG00000132780	47.17
ENSG00000159588	6.838
ENSG00000159592	26.46
ENSG00000225447	1.223
ENSG00000234329	1.24
ENSG00000159596	42.27
ENSG00000230896	2.794
ENSG00000197429	5.94
ENSG00000236111	0.01941
ENSG00000086015	48.55
ENSG00000232467	0.0999
ENSG00000117461	27.15
ENSG00000226957	0.596
ENSG00000233114	0.0
ENSG00000227857	2.431
ENSG00000117472	223.8
ENSG00000250719	110.2
ENSG00000085998	27.82
ENSG00000171357	17.25
ENSG00000085999	12.83
ENSG00000132128	15.56
ENSG00000173660	112.4
ENSG00000117481	35.8
ENSG00000225779	0.07932
ENSG00000117480	48.94
ENSG00000232022	2.702
ENSG00000224863	1.323
ENSG00000225667	1.444
ENSG00000197587	1.217
ENSG00000269956	2.466
ENSG00000162456	1.382
ENSG00000079277	44.74
ENSG00000142961	8.885
ENSG00000123472	34.82
ENSG00000233647	0.2668
ENSG00000186118	22.03
ENSG00000228237	4.396
ENSG00000159658	29.5
ENSG00000236476	0.0
ENSG00000142973	67.53
ENSG00000154198	0.6552
ENSG00000238145	0.0561
ENSG00000187048	155.0
ENSG00000186377	15.83
ENSG00000259832	0.1191
ENSG00000261196	0.0
ENSG00000261593	0.0
ENSG00000261290	0.0
ENSG00000186160	2.386
ENSG00000225154	0.1194
ENSG00000225506	0.4733
ENSG00000162365	44.7
ENSG00000225514	0.0
ENSG00000224805	1.569
ENSG00000162366	324.9
ENSG00000162367	8.108
ENSG00000226252	1.903
ENSG00000123473	8.678
ENSG00000162368	56.98
ENSG00000225762	2.591
ENSG00000186790	1.017
ENSG00000237424	7.911
ENSG00000186564	5.618
ENSG00000271355	0.0
ENSG00000229554	0.0
ENSG00000221346	0.0
ENSG00000227883	0.0
ENSG00000221447	0.0
ENSG00000227947	0.4928
ENSG00000269113	29.56
ENSG00000225028	2.367
ENSG00000226133	0.523
ENSG00000231413	0.0
ENSG00000237180	0.0
ENSG00000242267	0.644
ENSG00000269709	0.04448
ENSG00000223720	0.07057
ENSG00000117834	31.91
ENSG00000272491	7.39
ENSG00000132122	34.89
ENSG00000224986	0.5907
ENSG00000206700	0.0
ENSG00000235105	9.273
ENSG00000223175	0.0
ENSG00000232514	0.2346
ENSG00000186094	1.411
ENSG00000162373	11.31
ENSG00000229846	0.2307
ENSG00000239144	0.0
ENSG00000230114	0.1812
ENSG00000225623	0.1829
ENSG00000237478	0.07949
ENSG00000215887	0.0347
ENSG00000221746	0.0
ENSG00000227839	0.018
ENSG00000233595	0.0
ENSG00000162374	16.53
ENSG00000230828	0.0
ENSG00000237337	0.2268
ENSG00000233407	0.4799
ENSG00000234080	0.314
ENSG00000229316	0.235
ENSG00000225671	0.12
ENSG00000142700	2.081
ENSG00000271782	4.663
ENSG00000185104	26.26
ENSG00000225767	3.161
ENSG00000202140	0.0
ENSG00000207194	0.0
ENSG00000252825	0.0
ENSG00000230585	0.3437
ENSG00000237130	0.0
ENSG00000123080	11.07
ENSG00000265538	0.0
ENSG00000204006	16.31
ENSG00000200262	0.0
ENSG00000213478	0.7419
ENSG00000239101	0.0
ENSG00000221492	0.0
ENSG00000203356	0.1552
ENSG00000238618	0.0
ENSG00000123091	101.5
ENSG00000233406	0.3794
ENSG00000236434	0.2034
ENSG00000085831	15.75
ENSG00000261664	0.6271
ENSG00000085832	31.71
ENSG00000232027	0.1897
ENSG00000206595	0.0
ENSG00000238140	0.1164
ENSG00000227070	1.477
ENSG00000252032	0.0
ENSG00000227742	1.348
ENSG00000117859	33.07
ENSG00000236973	0.06604
ENSG00000232846	0.05762
ENSG00000212624	0.0
ENSG00000078618	61.62
ENSG00000266993	16.84
ENSG00000272175	0.8818
ENSG00000212076	15.76
ENSG00000230604	0.1599
ENSG00000212174	0.0
ENSG00000265769	0.0
ENSG00000169213	9.1
ENSG00000200839	0.0
ENSG00000229032	0.0
ENSG00000264613	0.0
ENSG00000117862	31.19
ENSG00000223390	6.299
ENSG00000228369	0.6695
ENSG00000134717	10.15
ENSG00000157077	18.42
ENSG00000241745	0.0
ENSG00000228407	0.955
ENSG00000223429	0.0606
ENSG00000224255	0.06905
ENSG00000236004	0.0
ENSG00000237663	0.0
ENSG00000213735	0.2209
ENSG00000154222	16.11
ENSG00000272100	14.06
ENSG00000224680	0.8
ENSG00000085840	11.75
ENSG00000134748	15.57
ENSG00000134744	12.2
ENSG00000239063	0.0
ENSG00000272371	3.49
ENSG00000236290	1.0
ENSG00000116157	10.47
ENSG00000182183	2.101
ENSG00000162377	8.185
ENSG00000233664	0.0
ENSG00000239640	0.0
ENSG00000162378	18.6
ENSG00000252018	0.0
ENSG00000228929	24.2
ENSG00000206627	0.0
ENSG00000203995	2.955
ENSG00000242391	0.6093
ENSG00000121310	121.5
ENSG00000230953	8.185
ENSG00000231866	0.1443
ENSG00000116171	66.24
ENSG00000264834	0.1672
ENSG00000266188	0.0
ENSG00000265815	0.0
ENSG00000237279	0.0499
ENSG00000236360	11.65
ENSG00000226147	3.449
ENSG00000174348	101.3
ENSG00000232993	118.1
ENSG00000227644	11.92
ENSG00000162383	3.809
ENSG00000235563	0.9208
ENSG00000157184	14.37
ENSG00000236723	33.69
ENSG00000162384	42.12
ENSG00000259818	0.6577
ENSG00000162385	26.02
ENSG00000226754	34.15
ENSG00000270172	23.71
ENSG00000157193	18.65
ENSG00000234578	2.252
ENSG00000228838	5.41
ENSG00000225030	0.7106
ENSG00000232762	0.1907
ENSG00000225675	1.336
ENSG00000226938	2.502
ENSG00000230138	1.283
ENSG00000236253	4.156
ENSG00000143006	58.67
ENSG00000174332	7.364
ENSG00000239007	0.0
ENSG00000058804	14.82
ENSG00000201003	0.0
ENSG00000264454	0.0
ENSG00000229687	0.2619
ENSG00000058799	21.57
ENSG00000211452	51.31
ENSG00000081870	12.16
ENSG00000116212	17.7
ENSG00000219102	0.1359
ENSG00000203985	0.9851
ENSG00000197015	0.07289
ENSG00000272091	10.62
ENSG00000116209	73.2
ENSG00000203276	2.029
ENSG00000116205	4.144
ENSG00000264208	0.0
ENSG00000225183	0.08528
ENSG00000237611	1.176
ENSG00000212670	3.182
ENSG00000157211	0.5157
ENSG00000248835	4.23
ENSG00000215883	1.183
ENSG00000116221	60.9
ENSG00000157216	27.86
ENSG00000225632	0.04841
ENSG00000232245	0.1418
ENSG00000265404	0.0
ENSG00000235741	0.3488
ENSG00000237173	0.0
ENSG00000252646	0.0
ENSG00000227453	0.0
ENSG00000162390	3.157
ENSG00000162391	42.83
ENSG00000230728	0.1398
ENSG00000271723	8.614
ENSG00000184313	42.43
ENSG00000243725	4.349
ENSG00000162396	5.564
ENSG00000006555	51.09
ENSG00000237453	5.352
ENSG00000162398	6.875
ENSG00000116133	807.7
ENSG00000242396	371.0
ENSG00000233203	12.52
ENSG00000143001	35.19
ENSG00000233271	36.05
ENSG00000162399	6.214
ENSG00000169174	14.06
ENSG00000162402	19.77
ENSG00000231090	0.0
ENSG00000231095	0.0
ENSG00000265822	0.0
ENSG00000231900	0.0
ENSG00000232198	0.0
ENSG00000199831	0.0
ENSG00000252162	0.0
ENSG00000272051	0.0
ENSG00000234810	0.6118
ENSG00000233147	4.045
ENSG00000230250	2.63
ENSG00000227104	0.0
ENSG00000233079	2.068
ENSG00000235612	0.3575
ENSG00000229871	0.1715
ENSG00000260971	0.6938
ENSG00000223307	0.0
ENSG00000223956	4.486
ENSG00000162407	142.5
ENSG00000236776	0.3627
ENSG00000224980	0.07671
ENSG00000225475	0.0
ENSG00000162409	12.98
ENSG00000187889	7.344
ENSG00000229913	0.3539
ENSG00000157131	175.8
ENSG00000021852	179.8
ENSG00000236341	1.858
ENSG00000221591	0.0
ENSG00000173406	9.968
ENSG00000227935	0.6334
ENSG00000236888	0.0
ENSG00000238773	0.0
ENSG00000226759	8.523
ENSG00000229887	0.01513
ENSG00000223416	0.2963
ENSG00000235038	0.212
ENSG00000230546	0.0
ENSG00000233216	0.1157
ENSG00000162600	6.219
ENSG00000270209	0.1909
ENSG00000264128	0.0
ENSG00000184292	702.3
ENSG00000185839	56.32
ENSG00000162601	10.9
ENSG00000222168	0.0
ENSG00000264081	0.0
ENSG00000177606	226.0
ENSG00000234807	1.283
ENSG00000272226	1.431
ENSG00000231740	0.0
ENSG00000232453	3.002
ENSG00000228121	0.0
ENSG00000230812	2.327
ENSG00000241042	0.1942
ENSG00000237352	0.6651
ENSG00000235215	0.0
ENSG00000224609	5.033
ENSG00000270457	0.9301
ENSG00000172456	7.725
ENSG00000266150	0.0
ENSG00000226883	0.3549
ENSG00000231816	0.796
ENSG00000134709	25.55
ENSG00000134716	25.94
ENSG00000265535	0.1129
ENSG00000162598	3.226
ENSG00000229332	0.1645
ENSG00000238242	0.1178
ENSG00000226476	1.838
ENSG00000231252	0.8656
ENSG00000162599	17.54
ENSG00000237928	0.624
ENSG00000263380	0.0
ENSG00000270742	0.3062
ENSG00000237853	20.25
ENSG00000264551	0.0
ENSG00000223920	4.607
ENSG00000162604	7.223
ENSG00000271200	3.212
ENSG00000132849	22.65
ENSG00000200575	0.0
ENSG00000212360	0.0
ENSG00000236646	0.0826
ENSG00000242860	0.2275
ENSG00000263908	0.0
ENSG00000234204	0.0
ENSG00000234088	0.0
ENSG00000240563	3.996
ENSG00000237227	0.07581
ENSG00000200174	0.1943
ENSG00000132854	12.05
ENSG00000201153	0.0
ENSG00000162607	25.59
ENSG00000116641	8.443
ENSG00000270549	0.04414
ENSG00000132855	88.75
ENSG00000269624	5.442
ENSG00000213703	0.06974
ENSG00000235545	0.4244
ENSG00000125703	9.221
ENSG00000234318	0.1239
ENSG00000237163	0.0
ENSG00000229537	0.4932
ENSG00000227485	0.0
ENSG00000229225	0.0
ENSG00000203605	0.5701
ENSG00000271593	4.731
ENSG00000252259	0.0
ENSG00000224209	2.0
ENSG00000228734	0.1599
ENSG00000223683	1.44
ENSG00000230798	23.08
ENSG00000187140	18.82
ENSG00000252784	0.0
ENSG00000236674	0.09634
ENSG00000088035	3.826
ENSG00000142856	6.402
ENSG00000203965	4.572
ENSG00000264271	0.0
ENSG00000251720	0.0
ENSG00000116652	1.271
ENSG00000079739	213.8
ENSG00000244256	1.652
ENSG00000185483	6.008
ENSG00000177452	0.0
ENSG00000228056	0.0
ENSG00000207190	0.0
ENSG00000200508	0.0
ENSG00000223949	2.662
ENSG00000177414	18.61
ENSG00000238653	0.0
ENSG00000158966	12.03
ENSG00000264470	0.0
ENSG00000162437	4.428
ENSG00000162434	40.08
ENSG00000234784	0.0
ENSG00000233877	0.02936
ENSG00000226891	1.218
ENSG00000185031	0.7201
ENSG00000272506	1.169
ENSG00000212257	0.0
ENSG00000265996	0.4992
ENSG00000199135	0.0
ENSG00000231485	0.4621
ENSG00000235804	0.0
ENSG00000234496	0.0
ENSG00000162433	19.43
ENSG00000231622	0.0
ENSG00000116675	37.51
ENSG00000229294	1.299
ENSG00000234144	1.594
ENSG00000222624	0.0
ENSG00000213625	38.46
ENSG00000237852	0.1761
ENSG00000116678	9.644
ENSG00000238931	0.0
ENSG00000224570	0.06632
ENSG00000239319	0.0
ENSG00000184588	11.38
ENSG00000227466	0.5397
ENSG00000223152	0.0
ENSG00000118473	8.342
ENSG00000264720	0.0
ENSG00000248458	0.2784
ENSG00000221655	0.0
ENSG00000152760	3.716
ENSG00000172410	0.4166
ENSG00000152763	7.336
ENSG00000231080	0.831
ENSG00000198160	9.515
ENSG00000116704	14.46
ENSG00000203963	5.554
ENSG00000252433	0.0
ENSG00000162594	1.659
ENSG00000253074	0.0
ENSG00000221733	0.0
ENSG00000252116	0.0
ENSG00000228523	0.0
ENSG00000081985	2.493
ENSG00000142864	85.78
ENSG00000223263	0.2525
ENSG00000235200	13.8
ENSG00000207504	0.0
ENSG00000238139	0.0
ENSG00000242482	0.0
ENSG00000232048	0.0
ENSG00000116717	97.75
ENSG00000172380	54.17
ENSG00000238778	0.0
ENSG00000232284	1.195
ENSG00000235055	0.1151
ENSG00000162595	83.01
ENSG00000228431	0.4687
ENSG00000263542	0.0
ENSG00000116729	48.64
ENSG00000234383	0.7459
ENSG00000221203	0.0
ENSG00000229133	0.02706
ENSG00000225242	0.0
ENSG00000237622	0.0
ENSG00000229440	0.0
ENSG00000116745	2.271
ENSG00000024526	5.537
ENSG00000233589	2.308
ENSG00000234264	0.2866
ENSG00000225167	0.0
ENSG00000223883	0.602
ENSG00000235446	0.7344
ENSG00000229639	0.0724
ENSG00000033122	6.207
ENSG00000270615	0.03221
ENSG00000240692	0.1432
ENSG00000229359	0.681
ENSG00000237919	4.189
ENSG00000066557	13.18
ENSG00000244389	0.0
ENSG00000116754	59.85
ENSG00000228988	0.04274
ENSG00000118454	11.53
ENSG00000197568	10.89
ENSG00000226088	7.367
ENSG00000116761	26.69
ENSG00000271992	8.004
ENSG00000233020	0.0
ENSG00000237033	0.0
ENSG00000229051	0.8875
ENSG00000226208	0.428
ENSG00000050628	29.98
ENSG00000235782	0.5127
ENSG00000269933	6.324
ENSG00000235079	18.15
ENSG00000132485	69.12
ENSG00000207721	0.6279
ENSG00000229956	0.3963
ENSG00000264239	0.0
ENSG00000237726	0.0
ENSG00000226324	0.0
ENSG00000172260	11.03
ENSG00000231985	0.0
ENSG00000271618	0.0
ENSG00000228853	0.0
ENSG00000233994	3.843
ENSG00000227207	0.1195
ENSG00000212366	0.0
ENSG00000225087	0.6663
ENSG00000227016	0.5145
ENSG00000229636	0.01791
ENSG00000251825	0.0
ENSG00000233973	0.5759
ENSG00000223479	0.0
ENSG00000200601	0.0
ENSG00000252005	0.0
ENSG00000162620	5.92
ENSG00000254685	4.418
ENSG00000116783	2.648
ENSG00000259030	0.7517
ENSG00000237324	2.827
ENSG00000233894	7.923
ENSG00000162621	0.2028
ENSG00000178965	14.35
ENSG00000234497	11.12
ENSG00000272864	3.048
ENSG00000116791	40.31
ENSG00000162623	14.56
ENSG00000229943	0.0
ENSG00000261213	0.5695
ENSG00000224127	0.5554
ENSG00000162624	1.297
ENSG00000224149	0.2187
ENSG00000206999	0.0
ENSG00000137968	2.874
ENSG00000224493	0.0
ENSG00000252338	0.0
ENSG00000213579	0.06627
ENSG00000230863	0.9439
ENSG00000178193	0.3776
ENSG00000117054	62.66
ENSG00000181227	1.771
ENSG00000206620	0.0
ENSG00000207241	1.232
ENSG00000201487	0.0
ENSG00000137955	36.08
ENSG00000057468	2.911
ENSG00000266832	0.2697
ENSG00000154007	37.52
ENSG00000225605	5.675
ENSG00000230027	2.773
ENSG00000184005	4.559
ENSG00000223905	0.0
ENSG00000272855	0.2369
ENSG00000226415	94.27
ENSG00000264686	0.0
ENSG00000199921	0.0
ENSG00000237552	0.2719
ENSG00000117069	8.211
ENSG00000221720	0.0
ENSG00000230498	0.3928
ENSG00000142892	9.841
ENSG00000226084	388.8
ENSG00000228187	0.0668
ENSG00000154027	50.3
ENSG00000233099	0.127
ENSG00000221664	0.0
ENSG00000251767	0.0
ENSG00000036549	6.524
ENSG00000251785	0.0
ENSG00000243437	0.0
ENSG00000077254	32.44
ENSG00000232672	0.0
ENSG00000180488	6.283
ENSG00000222849	0.2133
ENSG00000219201	22.27
ENSG00000235613	0.119
ENSG00000232015	0.0
ENSG00000235927	2.446
ENSG00000162614	110.9
ENSG00000162613	39.78
ENSG00000162616	38.92
ENSG00000273338	4.501
ENSG00000213561	1.03
ENSG00000137960	14.44
ENSG00000251958	0.0
ENSG00000213560	0.124
ENSG00000202263	0.0
ENSG00000233333	0.3073
ENSG00000237413	0.409
ENSG00000122420	17.5
ENSG00000227556	0.0
ENSG00000212308	0.0
ENSG00000137959	96.7
ENSG00000137965	73.44
ENSG00000238015	0.387
ENSG00000221683	0.0
ENSG00000235400	0.0
ENSG00000162618	50.31
ENSG00000230787	0.4483
ENSG00000266388	0.0
ENSG00000235011	3.984
ENSG00000232676	0.03346
ENSG00000235756	0.0
ENSG00000260322	0.0526
ENSG00000236407	0.0
ENSG00000266033	0.0
ENSG00000225598	0.06855
ENSG00000213559	0.0
ENSG00000227062	0.0
ENSG00000234108	0.0
ENSG00000224326	0.0
ENSG00000234184	16.54
ENSG00000227937	0.0
ENSG00000229752	0.0
ENSG00000235089	0.3177
ENSG00000223026	0.0
ENSG00000117114	28.77
ENSG00000224494	0.02625
ENSG00000227288	1.467
ENSG00000227960	0.3672
ENSG00000234953	0.1146
ENSG00000242598	0.8457
ENSG00000236676	0.07704
ENSG00000234683	0.0
ENSG00000215875	0.3725
ENSG00000233290	0.3247
ENSG00000230817	0.25
ENSG00000236268	0.7095
ENSG00000231364	4.374
ENSG00000233008	1.027
ENSG00000237076	0.1336
ENSG00000223231	0.0
ENSG00000137941	15.11
ENSG00000233061	0.321
ENSG00000229486	0.0
ENSG00000271576	6.729
ENSG00000142875	55.12
ENSG00000213540	0.1532
ENSG00000226970	0.2559
ENSG00000199959	0.184
ENSG00000203943	5.192
ENSG00000249237	3.042
ENSG00000240520	1.683
ENSG00000137976	1.626
ENSG00000117133	21.94
ENSG00000174021	105.9
ENSG00000122432	2.837
ENSG00000117151	5.202
ENSG00000180869	0.7696
ENSG00000232622	0.1076
ENSG00000117155	36.37
ENSG00000251899	0.0
ENSG00000171517	7.42
ENSG00000153898	54.89
ENSG00000162643	9.953
ENSG00000055732	21.71
ENSG00000266110	0.0
ENSG00000097096	3.752
ENSG00000162642	11.46
ENSG00000223254	0.1969
